StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,Group_CK,Xc,Sc,Group_TR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120MNOCK,493,59.35486501,Fungi_120OTR,397.3333333,39.10669167,3,3,-0.215733615,0.004831673,0.003229021,0.008060694,7.05,6.85,-0.028778965,2.688372093,3.198837209,0.173851531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,360,0.028170877,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120PQRCK,365.3333333,44.50093632,Fungi_120PTR,365.3333333,38.88873016,3,3,0,0.004945822,0.003777006,0.008722828,8.09,7.52,-0.073062593,2.53372093,3.14127907,0.214941118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120PQRCK,365.3333333,44.50093632,Fungi_120QTR,386.3333333,80.30774143,3,3,0.055890376,0.004945822,0.014403539,0.01934936,8.09,6.69,-0.190014857,2.53372093,3.131976744,0.211975407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,360,0.057158414,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120PQRCK,365.3333333,44.50093632,Fungi_120RTR,474.3333333,120.5418323,3,3,0.261100131,0.004945822,0.021527175,0.026472996,8.09,7.49,-0.077059934,2.53372093,3.105232558,0.203399665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
121,"Wen et al., 2023",2024,28.76667,109.21667,1348.999969,16.85833359,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_121ABCK,24.66666667,13.61371857,Fungi_121ATR,8.666666667,6.350852961,3,3,-1.045968555,0.101533966,0.178994083,0.280528049,5.12,5.08,-0.007843177,1.157,1.4,0.190641788,NA,NA,NA,0.124,0.173,0.333010029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"Wen et al., 2023",2024,28.76667,109.21667,1348.999969,16.85833359,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_121ABCK,24.66666667,13.61371857,Fungi_121BTR,11.33333333,4.618802154,3,3,-0.777704569,0.101533966,0.055363322,0.156897288,5.12,5.51,0.073410184,1.157,1.071,-0.077237657,NA,NA,NA,0.124,0.145,0.156452177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,"Yu et al., 2024",2024,29.055278,119.006667,1533,17.56666756,3,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_129ACK,27.2,8.011103406,Fungi_129ATR,21.6,7.471427054,10,10,-0.230523659,0.008674548,0.01196464,0.020639188,5.31646,6.32911,0.174351958,1.297098837,2.014645349,0.440313067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,8.88,0.146484942
135,"Zhao et al., 2017",2017,23.7,104.26667,1246.999969,16.20000076,1,2,6,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_135ACK,242,29.10326442,Fungi_135ATR,325.6666667,109.4364351,3,3,0.296936637,0.004820937,0.037640554,0.04246149,7.16,7.18,0.002789402,0.627030162,0.64037123,0.021053409,NA,NA,NA,0.037,0.058,0.449525098,7.87,5.9,-0.288105712,3.48,5.77,0.505639787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.32917,110.17139,1757.000061,23.95000076,6,2,18,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C4,Perennial to Perennial,Unknow,D5-10,R2,D11-20,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_13ACK,22.7,10.59402347,Fungi_13ATR,98.6,91.53287206,10,10,1.468706337,0.021780615,0.086178782,0.107959397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.91472,110.08056,1745.000061,23.51666641,6,2,18,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C3,Perennial to Perennial,Unknow,D5-10,R2,D11-20,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_13BCK,45,25.69046516,Fungi_13BTR,204.3,116.2880045,10,10,1.512927012,0.032592593,0.032399112,0.064991704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.32917,110.17139,1757.000061,23.95000076,1.287553648,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C4,Perennial to Perennial,Unknow,D1-3,R2,D1-5,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_13CCK,20.3,8.152027696,Fungi_13CTR,25.5,6.381396573,10,10,0.228057566,0.016126466,0.006262549,0.022389015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.91472,110.08056,1745.000061,23.51666641,1.287553648,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C3,Perennial to Perennial,Unknow,D1-3,R2,D1-5,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_13DCK,24.7,8.111035007,Fungi_13DTR,26.4,7.919034734,10,10,0.066560767,0.010783473,0.008997806,0.019781279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Rhizosphere,Unknow,Unknow,No_retention,Fertilizer,ITS1,Fungi_edges,Fungi_15ACK,29.44444444,4.612784168,Fungi_15ATR,34.55555556,5.456901848,9,9,0.160063086,0.002726949,0.002770856,0.005497805,NA,NA,NA,1.193,1.177,-0.013502315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_15BCK,37.11111111,8.432740427,Fungi_15BTR,35.77777778,4.790035954,9,9,-0.036589447,0.005737029,0.001991628,0.007728657,NA,NA,NA,1.309,1.228,-0.063876657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,No_retention,Fertilizer,ITS1,Fungi_edges,Fungi_15CCK,26.77777778,5.333333333,Fungi_15CTR,31.375,6.254998002,9,9,0.158439041,0.004407638,0.004416156,0.008823793,NA,NA,NA,1.253,1.286,0.02599595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_15DCK,32.11111111,6.881940941,Fungi_15DTR,32.75,6.713525793,9,9,0.019700851,0.005103507,0.004669133,0.009772639,NA,NA,NA,1.353,1.335,-0.013393057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"Cui et al., 2024 (b)",2024,43.5064,124.8092,620.0000153,5.241666794,10,2,30,LongitudeDa0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D5-10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,No_retention,Fertilizer,ITS1,Fungi_edges,Fungi_17ABTR,79.66666667,7.023769169,Fungi_17ACK,70.66666667,16.92138686,3,3,-0.119877277,0.002590991,0.019112674,0.021703665,7.61,7.61,0,1.854408353,1.97737819,0.064206123,0.166,0.18,0.080969063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"Cui et al., 2024 (b)",2024,43.5064,124.8092,620.0000153,5.241666794,10,2,30,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D5-10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,No_retention,Fertilizer,ITS1,Fungi_edges,Fungi_17ABTR,79.66666667,7.023769169,Fungi_17BCK,62.66666667,10.21436896,3,3,-0.240021589,0.002590991,0.008855817,0.011446808,7.81,7.61,-0.025941792,2.136890951,1.97737819,-0.077580125,0.187,0.18,-0.038151766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_edges,Fungi_24ABCDCK,3,1.264911064,Fungi_24ATR,2.166666667,1.834847859,6,6,-0.3254224,0.02962963,0.119526627,0.149156257,5.82,6.65,0.133316593,1.548723898,1.751740139,0.123178359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,51.4,-0.074399758,143.03,147.7,0.032128791,110.71,107.87,-0.025987371,36.35,48.92,0.296992107
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Perennial,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_edges,Fungi_24ABCDCK,3,1.264911064,Fungi_24BTR,4.5,5.686240703,6,6,0.405465108,0.02962963,0.26611797,0.295747599,5.82,6.3,0.079249372,1.548723898,1.722737819,0.10648348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,45.78,-0.190190616,143.03,145.91,0.019935595,110.71,104.46,-0.058109947,36.35,47.37,0.264794913
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_edges,Fungi_24ABCDCK,3,1.264911064,Fungi_24CTR,3,0,6,6,0,0.02962963,0,0.02962963,5.82,6.22,0.066469645,1.548723898,1.647331787,0.06172558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,49.68,-0.108435493,143.03,146.39,0.023219895,110.71,106.96,-0.034459237,36.35,48.91,0.296787671
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_edges,Fungi_24ABCDCK,3,1.264911064,Fungi_24DTR,1.6,1.341640786,6,6,-0.628608659,0.02962963,0.1171875,0.14681713,5.82,5.89,0.011955736,1.548723898,1.629930394,0.051106011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,49.46,-0.112873669,143.03,145.51,0.017190414,110.71,119.06,0.072713398,36.35,39.53,0.083865673
38,"He et al.,2023",2023,44.55,123.51667,467.0000153,6.258333683,3,2,3,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Maturity stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_38ACK,40,7.549834435,Fungi_38ATR,27.33333333,10.59874206,3,3,-0.380772496,0.011875,0.050118977,0.061993977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"He et al.,2023",2023,44.55,123.51667,467.0000153,6.258333683,3,2,3,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Maturity stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_38BCK,52.66666667,14.571662,Fungi_38BTR,49,13.89244399,3,3,-0.072162446,0.025516744,0.026794391,0.052311135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"He et al., 2024",2024,33.033333,116.383333,814.9999695,15.30000019,5,2,10,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Vegetative stage,D3-5,R2,D6-10,Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_39ABCCK,79.125,22.35708581,Fungi_39ATR,77.625,13.87636737,8,8,-0.01913934,0.009979596,0.003994463,0.013974059,7.63,7.63,0,1.231,1.114,-0.099869706,NA,NA,NA,0.88,0.94,0.065957968,3.09,2.42,-0.244403551,12.08,12.59,0.041351656,12.78,4.09,-1.139336479,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"He et al., 2024",2024,33.033333,116.383333,814.9999695,15.30000019,10,2,20,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Vegetative stage,D5-10,R2,D11-20,Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_39ABCCK,79.125,22.35708581,Fungi_39BTR,102.75,24.88114605,8,8,0.261269973,0.009979596,0.007329715,0.017309311,7.63,7.67,0.00522877,1.231,1.079,-0.131792161,NA,NA,NA,0.88,0.87,-0.011428696,3.09,2.04,-0.415221283,12.08,13.92,0.141775462,12.78,11.38,-0.11602402,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"He et al., 2024",2024,33.033333,116.383333,814.9999695,15.30000019,15,2,30,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Vegetative stage,D10,R2,D20-40,Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_edges,Fungi_39ABCCK,79.125,22.35708581,Fungi_39CTR,87.375,16.15051967,8,8,0.09918032,0.009979596,0.004270794,0.01425039,7.63,7.58,-0.006574646,1.231,1.325,0.073585612,NA,NA,NA,0.88,1.08,0.204794413,3.09,2.45,-0.232083066,12.08,12.69,0.049263089,12.78,15.38,0.185186515,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"Hong et al., 2020",2020,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_41ACK,23.66666667,3.055050463,Fungi_41ATR,15.33333333,1.527525232,3,3,-0.434038481,0.005554453,0.003308129,0.008862582,5.442105263,6.842105263,0.228929488,0.587006961,0.638051044,0.083381609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.65,158.05,-0.21851406,112.58,233.37,0.728961097,NA,NA,NA,NA,NA,NA
41,"Hong et al., 2020",2020,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_41BCK,2.333333333,0.577350269,Fungi_41BTR,4,2.645751311,3,3,0.538996501,0.020408163,0.145833333,0.166241497,4.526315789,6.021052632,0.285353783,0.516821346,0.693155452,0.293557037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.57,277.74,0.067659009,144.49,148.41,0.026768413,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42ABCK,2.333333333,0.577350269,Fungi_42ATR,4,2.645751311,3,3,0.538996501,0.020408163,0.145833333,0.166241497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42ABCK,2.333333333,0.233333333,Fungi_42BTR,2.666666667,0.577350269,3,3,0.133531393,0.003333333,0.015625,0.018958333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42CDCK,2.666666667,1.527525232,Fungi_42CTR,3,0,3,3,0.117783036,0.109375,0,0.109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42CDCK,2.666666667,1.527525232,Fungi_42DTR,3,0,3,3,0.117783036,0.109375,0,0.109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42EFCK,2.666666667,0.577350269,Fungi_42ETR,1.666666667,0.577350269,3,3,-0.470003629,0.015625,0.04,0.055625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42EFCK,2.666666667,0.577350269,Fungi_42FTR,1,0.1,3,3,-0.980829253,0.015625,0.003333333,0.018958333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42GHCK,1,0,Fungi_42GTR,2.333333333,1.154700538,3,3,0.84729786,0,0.081632653,0.081632653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42GHCK,1,0,Fungi_42HTR,2,0.2,3,3,0.693147181,0,0.003333333,0.003333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42IJCK,1,0,Fungi_42ITR,0.333333333,0.577350269,3,3,-1.09861229,0,1.000000001,1.000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42KLCK,0.666666667,0.577350269,Fungi_42KTR,0.333333333,0.577350269,3,3,-0.693147182,0.25,1.000000001,1.250000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_42KLCK,0.666666667,0.577350269,Fungi_42LTR,0.666666667,0.577350269,3,3,0,0.25,0.25,0.499999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
