StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,Group_CK,Xc,Sc,Group_TR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
41,"Hong et al., 2020",2020,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_41ACK,20.66666667,3.055050463,Fungi_41ATR,15.66666667,2.309401077,3,3,-0.276986783,0.007284079,0.007243096,0.014527176,5.442105263,6.842105263,0.228929488,0.587006961,0.638051044,0.083381609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.65,158.05,-0.21851406,112.58,233.37,0.728961097,NA,NA,NA,NA,NA,NA
41,"Hong et al., 2020",2020,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_41BCK,6,1.732050808,Fungi_41BTR,7.333333333,3.511884584,3,3,0.200670695,0.027777778,0.076446281,0.104224059,4.526315789,6.021052632,0.285353783,0.516821346,0.693155452,0.293557037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.57,277.74,0.067659009,144.49,148.41,0.026768413,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42ABCK,7.333333333,1.527525232,Fungi_42ATR,7,3,3,3,-0.046520016,0.01446281,0.06122449,0.0756873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42ABCK,7.333333333,1.527525232,Fungi_42BTR,6.333333333,1.154700538,3,3,-0.146603474,0.01446281,0.011080332,0.025543142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42CDCK,7.333333333,2.081665999,Fungi_42CTR,9.333333333,1.527525232,3,3,0.241162057,0.026859504,0.008928571,0.035788076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42CDCK,7.333333333,2.081665999,Fungi_42DTR,8,0,3,3,0.087011377,0.026859504,0,0.026859504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42EFCK,7.333333333,0.577350269,Fungi_42ETR,6,1,3,3,-0.200670695,0.002066116,0.009259259,0.011325375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42EFCK,7.333333333,0.577350269,Fungi_42FTR,3,0.3,3,3,-0.893817876,0.002066116,0.003333333,0.005399449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42GHCK,5.333333333,2.516611478,Fungi_42GTR,7,1,3,3,0.271933716,0.07421875,0.006802721,0.081021471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42GHCK,5.333333333,2.516611478,Fungi_42HTR,6,0.6,3,3,0.117783036,0.07421875,0.003333333,0.077552083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42IJCK,3.666666667,2.081665999,Fungi_42ITR,2,1,3,3,-0.606135804,0.107438016,0.083333333,0.19077135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42IJCK,3.666666667,2.081665999,Fungi_42JTR,1.666666667,0.577350269,3,3,-0.78845736,0.107438016,0.04,0.147438016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42KLCK,2.666666667,1.527525232,Fungi_42KTR,2.333333333,0.577350269,3,3,-0.133531393,0.109375,0.020408163,0.129783163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42KLCK,2.666666667,1.527525232,Fungi_42LTR,2.666666667,0.577350269,3,3,0,0.109375,0.015625,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42MNCK,4,2.645751311,Fungi_42MTR,4.5,2.121320344,3,3,0.117783036,0.145833333,0.074074074,0.219907407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42MNCK,4,2.645751311,Fungi_42NTR,3.666666667,1.154700538,3,3,-0.087011377,0.145833333,0.033057851,0.178891185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42OPCK,3.666666667,1.154700538,Fungi_42OTR,4.333333333,1.154700538,3,3,0.167054084,0.033057851,0.023668639,0.05672649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_42OPCK,3.666666667,1.154700538,Fungi_42PTR,3.333333333,1.154700538,3,3,-0.09531018,0.033057851,0.04,0.073057851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"Li et al., 2022 (a)",2022,35.66806,118.7125,820.9999695,12.375,10,4,10,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Unknow,D5-10,R4,D6-10,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_54ACK,9.25,1.707825128,Fungi_54ATR,6,1.095445115,6,6,-0.432864082,0.005681357,0.005555556,0.011236913,NA,NA,NA,0.487209302,0.271511628,-0.584688843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0784,0.01576,-1.604348843,261.63,95.57,-1.007072329,55.81,36.12,-0.435106336,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57ACK,69.4,8.67755726,Fungi_57ATR,81.2,7.529940239,5,5,0.15702838,0.003126843,0.001719891,0.004846734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57BCK,75,4,Fungi_57BTR,90.4,1.516575089,5,5,0.186756154,0.000568889,5.63E-05,0.000625178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57CCK,74.8,6.379655163,Fungi_57CTR,92.2,6.418722614,5,5,0.209142246,0.00145486,0.000969316,0.002424176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57DCK,73,9.772410143,Fungi_57DTR,91,2.236067977,5,5,0.220400065,0.003584162,0.000120758,0.00370492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57ECK,68.4,5.319774431,Fungi_57ETR,89,3.464101615,5,5,0.263263545,0.001209774,0.000302992,0.001512766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57FCK,82.2,2.774887385,Fungi_57FTR,84.6,8.324662155,5,5,0.028778965,0.000227917,0.001936522,0.002164439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57GCK,74.4,5.504543578,Fungi_57GTR,80.6,3.209361307,5,5,0.080042708,0.00109478,0.000317101,0.00141188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_57HCK,80.6,4.335896678,Fungi_57HTR,81.4,10.64424727,5,5,0.009876623,0.000578786,0.003419882,0.003998667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,No_retention,No_Fertilizer,ITS2,Fungi_nodes,Fungi_63ACK,51.2,5.069516742,Fungi_63ATR,46,5.567764363,5,5,-0.107098136,0.001960754,0.002930057,0.004890811,6.064285714,6.083333333,0.003136028,2.908141742,2.425648597,-0.181415349,NA,NA,NA,0.159341772,0.131544304,-0.1917077,NA,NA,NA,NA,NA,NA,20.86956522,20.65217391,-0.0104713,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,No_retention,Fertilizer,ITS2,Fungi_nodes,Fungi_63BCK,45.8,6.457553716,Fungi_63BTR,43,3.391164992,5,5,-0.063083975,0.003975897,0.001243916,0.005219812,5.873809524,6.138095238,0.044011067,2.591752795,2.864638262,0.10010768,NA,NA,NA,0.151063291,0.165417722,0.090775025,NA,NA,NA,NA,NA,NA,61.84782609,51.08695652,-0.191147739,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,Retention,Fertilizer,ITS2,Fungi_nodes,Fungi_63CCK,46.4,4.449719092,Fungi_63CTR,46.8,6.058052492,5,5,0.008583744,0.001839328,0.003351231,0.005190559,5.71031746,5.753174603,0.007477188,3.393271462,3.150706602,-0.074167743,NA,NA,NA,0.182278481,0.178329114,-0.021904835,NA,NA,NA,NA,NA,NA,83.80434783,42.5,-0.678980814,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,No_retention,No_Fertilizer,ITS2,Fungi_nodes,Fungi_63DCK,45.6,1.816590212,Fungi_63DTR,46.2,2.588435821,5,5,0.013072082,0.000317405,0.000627799,0.000945205,6.064,6.084,0.003292726,2.90487239,2.421113689,-0.182161825,NA,NA,NA,0.15938,0.1314,-0.193045182,1.471,0.963,-0.423644309,6.813,7.285,0.066984888,21.33426942,21.12528223,-0.00984414,150.7584553,133.2237641,-0.123648771,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,No_retention,Fertilizer,ITS2,Fungi_nodes,Fungi_63ECK,45.8,2.48997992,Fungi_63ETR,45.8,6.723094526,5,5,0,0.000591141,0.004309605,0.004900746,5.872,6.136,0.043977773,2.588167053,2.863109049,0.100958191,NA,NA,NA,0.1511,0.16544,0.090666722,3.3,5.295,0.472840511,7.411,8.405,0.125861384,61.98227838,50.98069225,-0.195401534,131.146194,135.6337453,0.033645518,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,Retention,Fertilizer,ITS2,Fungi_nodes,Fungi_63FCK,42.8,4.816637832,Fungi_63FTR,43.2,2.774887385,5,5,0.009302393,0.002532972,0.000825189,0.003358161,5.708,5.752,0.007678921,3.390951276,3.150812065,-0.073450276,NA,NA,NA,0.18242,0.17842,-0.022171399,3.686,5.859,0.463437081,7.8,5.957,-0.269556735,83.9259336,42.72986046,-0.675036683,166.2155765,146.5202124,-0.126122212,NA,NA,NA,NA,NA,NA
66,"Liu et al., 2023 (a)",2019,50.25333,127.46111,549,0.708333373,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Harvest,D1,R2,D1-5,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_66ABCK,24.66666667,10.5039675,Fungi_66ATR,37.33333333,2.081665999,3,3,0.414433778,0.060445581,0.001036352,0.061481933,9.378947368,9.905263158,0.054598712,0.592,0.538,-0.095648075,NA,NA,NA,0.064,0.063,-0.015748357,NA,NA,NA,NA,NA,NA,49.6,51.2,0.031748698,NA,NA,NA,NA,NA,NA,6750,6100,-0.101253734
66,"Liu et al., 2023 (a)",2019,50.25333,127.46111,549,0.708333373,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_66ABCK,24.66666667,10.5039675,Fungi_66BTR,40.33333333,0.577350269,3,3,0.491725452,0.060445581,6.83E-05,0.060513882,9.378947368,9.8,0.04391485,0.592,0.526,-0.118205422,NA,NA,NA,0.064,0.063,-0.015748357,NA,NA,NA,NA,NA,NA,49.6,52.1,0.049174115,NA,NA,NA,NA,NA,NA,6750,5300,-0.241835684
67,"Liu et al., 2019 (b)",2019,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_67ACK,98.66666667,2.87096225,Fungi_67ATR,117.4166667,4.48144322,12,12,0.173981697,7.06E-05,0.000121393,0.000191949,4.61,5.02,0.085202077,NA,NA,NA,1.846,1.865,0.010239917,0.137,0.174,0.239074373,6.62,5.91,-0.113449539,122.14,114.63,-0.063458378,15.67,23.54,0.406953045,122.15,201.17,0.498900524,176.82,215.65,0.198524457,NA,NA,NA
67,"Liu et al., 2019 (b)",2019,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_67BCK,69.16666667,7.906652358,Fungi_67BTR,107.3333333,8.520919,12,12,0.439420206,0.001088956,0.000525197,0.001614153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"Liu et al., 2022",2022,36.59083,117.38167,708.9999847,12.60000038,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,No_Fertilizer,ITS1,Fungi_nodes,Fungi_69ACK,49.33333333,2.081665999,Fungi_69ATR,40.66666667,2.309401077,3,3,-0.193191229,0.000593499,0.00107498,0.001668479,6.67,8.08,0.191772013,1.062645012,1.106148492,0.04012306,NA,NA,NA,NA,NA,NA,49.53,95.55,0.657071124,43.58,62.27,0.356881439,92.19,73.28,-0.229563944,154.12,220.19,0.35675929,NA,NA,NA,NA,NA,NA
70,"Liu et al., 2024 (b)",2024,24.3,102.63333,900,16.13333321,14,2,14,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Harvest,D10,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,No_retention,Fertilizer,ITS1,Fungi_nodes,Fungi_70ACK,11.33333333,1.154700538,Fungi_70ATR,8,0.8,9,9,-0.348306694,0.001153403,0.001111111,0.002264514,6.77,6.4,-0.056203097,0.525,0.631,0.1839076,NA,NA,NA,0.068,0.085,0.223143551,NA,NA,NA,NA,NA,NA,97.8,92.6,-0.054635435,148,156,0.052643733,51.1,67.6,0.279823486,1905,2655,0.331962646
75,"Liu et al., 2020 (b)",2020,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_75ACK,98,1.414213562,Fungi_75ATR,112.5,6.244997998,4,4,0.137985743,5.21E-05,0.00077037,0.000822432,4.69,5.01,0.066003333,NA,NA,NA,1.878,1.859,-0.010168672,0.124,0.158,0.242313467,NA,NA,NA,NA,NA,NA,16.27,23.43,0.364694331,122.6,249.2,0.709328763,172.2,206.9,0.183578993,NA,NA,NA
