StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,GroupCK,Xc,Sc,GroupTR,Xe,Se,Nc,Ne,RR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
136,"Zhao et al., 2024",2024,26.659,119.583,1598.000061,19.55833244,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C3,Perennial to Annual,Unknow,D1,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,V4-V5,Bacteria_edges,Bacteria_136ACK,256.3333333,170.8488611,Bacteria_136ATR,247,49.11211663,3,3,-0.037090344,0.161257138,4.43,5.14,0.148653495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,66.84,0.016594135,524.16,548.45,0.045299137,139.67,135.13,-0.033045219,NA,NA,NA
140,"Zhou et al., 2023 (b)",2023,28.216667,116.916667,1766.000061,18.48333359,1,4,6,LongitudeDa0,MAPDy1200,MATDy15,Legume to Non-legume,AM to AM,C3 to C4,Annual to Perennial,Harvest,D1,R4,D6-10,Non_Rhizosphere,Fine,Tillage,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_140ACK,209,109.1031622,Bacteria_140ATR,286.3333333,140.9434875,6,6,0.314822381,0.085800961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"Zhou et al., 2023 (b)",2023,28.216667,116.916667,1766.000061,18.48333359,1,4,6,LongitudeDa0,MAPDy1200,MATDy15,Legume to Non-legume,AM to AM,C3 to C4,Annual to Perennial,Harvest,D1,R4,D6-10,Rhizosphere,Fine,Tillage,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_140BCK,310.5,84.24666165,Bacteria_140BTR,223.8333333,42.71962859,6,6,-0.327282174,0.01834053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"Zhou et al., 2023 (b)",2023,28.216667,116.916667,1766.000061,18.48333359,1,4,6,LongitudeDa0,MAPDy1200,MATDy15,Legume to Non-legume,AM to AM,C3 to C4,Annual to Perennial,Harvest,D1,R4,D6-10,Rhizosphere,Fine,Tillage,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_140CCK,182,55.44005772,Bacteria_140CTR,235.3333333,94.62910053,6,6,0.256996262,0.042413415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"Zou et al., 2023",2023,42.174,122.887,567.9999847,7.950000286,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_142ACK,527,78.80989786,Bacteria_142ATR,301.6666667,5.033222957,3,3,-0.557877893,0.007547302,6.63291,6.67089,0.005709662,0.572951,0.710656,0.215388289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4915,10.6441,0.014440343,75.1672,75.8055,0.008455884,66.4331,67.7707,0.019934522,2.62391,3.59421,0.314658646
142,"Zou et al., 2023",2023,42.174,122.887,567.9999847,7.950000286,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_142BCK,254,14.17744688,Bacteria_142BTR,317.6666667,40.10403139,3,3,0.223668348,0.006351156,6.55696,6.59494,0.005775607,0.661475,0.732787,0.102382883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0339,10.1356,0.010084619,74.5289,75.0076,0.006402472,67.1975,68.7261,0.022492995,8.74681,10.7453,0.205779387
142,"Zou et al., 2023",2023,42.174,122.887,567.9999847,7.950000286,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_142CCK,489.3333333,15.50268794,Bacteria_142CTR,296.6666667,31.94265695,3,3,-0.500434746,0.004198978,6.59633,6.63303,0.00554828,0.451382,0.455285,0.008609609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13889,7.55556,0.056726414,65.3846,66.1538,0.011695577,55.0943,56.2264,0.020340135,2.62391,3.59421,0.314658646
142,"Zou et al., 2023",2023,42.174,122.887,567.9999847,7.950000286,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_142DCK,305,25.70992026,Bacteria_142DTR,410.3333333,53.46338311,3,3,0.296658061,0.008027257,6.54128,6.57798,0.005594842,0.439675,0.444878,0.01176427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44444,7.63889,0.02578486,65,64.2308,-0.011904423,55.8491,56.2264,0.006732987,8.74681,10.7453,0.205779387
14,"Chen et al., 2022 (b)",2022,33.60183,117.14047,699,15.32499981,1,2,1,LongitudeDa0,MAP600Dao1200,MATDy15,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1,R2,D1-5,Non_Rhizosphere,Medium,Tillage,Unknow,Fertilizer,V4-V5,Bacteria_edges,Bacteria_14ACK,609.4,38.78552876,Bacteria_14ATR,597.4666667,43.57057955,30,30,-0.019776372,0.000312296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"Chen et al., 2022 (b)",2022,33.60183,117.14047,699,15.32499981,1,2,1,LongitudeDa0,MAP600Dao1200,MATDy15,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1,R2,D1-5,Rhizosphere,Medium,Tillage,Unknow,Fertilizer,V4-V5,Bacteria_edges,Bacteria_14BCK,286.2,211.0942591,Bacteria_14BTR,152.4666667,212.4295799,30,30,-0.629744874,0.082842086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Rhizosphere,Unknow,Unknow,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_15ACK,289.1111111,46.5764008,Bacteria_15ATR,313.1111111,71.16432471,9,9,0.079747033,0.008623412,NA,NA,NA,1.193,1.177,-0.013502315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Rhizosphere,Unknow,Unknow,Retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_15BCK,303,29.06458326,Bacteria_15BTR,319.1111111,53.64336968,9,9,0.051806547,0.004162179,NA,NA,NA,1.309,1.228,-0.063876657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_15CCK,367.7777778,56.53710679,Bacteria_15CTR,308,20.45727255,9,9,-0.177379108,0.003115927,NA,NA,NA,1.253,1.286,0.02599595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_15DCK,328.5,34.6121366,Bacteria_15DTR,324.7777778,23.33333333,9,9,-0.01139565,0.001807019,NA,NA,NA,1.353,1.335,-0.013393057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"Cui et al., 2024 (b)",2024,43.5064,124.8092,620.0000153,5.241666794,10,2,30,LongitudeDa0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D5-10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_17ACK,428.6666667,37.00450423,Bacteria_17ABTR,419,21.51743479,3,3,-0.022808696,0.003363069,7.61,7.61,0,1.854408353,1.97737819,0.064206123,0.166,0.18,0.080969063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"Cui et al., 2024 (b)",2024,43.5064,124.8092,620.0000153,5.241666794,10,2,30,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D5-10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_17BCK,395.3333333,57.04676444,Bacteria_17ABTR,419,21.51743479,3,3,0.058141629,0.007819957,7.81,7.61,-0.025941792,2.136890951,1.97737819,-0.077580125,0.187,0.18,-0.038151766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"Han et al.,2022",2022,42.3,122.56667,531.9999847,7.741666794,4,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D3-5,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,V3-V4,Bacteria_edges,Bacteria_37ACK,441.6666667,35.30344648,Bacteria_37ATR,382.5555556,74.09809564,3,9,-0.143681564,0.006298252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"Han et al.,2022",2022,42.3,122.56667,531.9999847,7.741666794,4,2,4,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Reproductive stage,D3-5,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,V3-V4,Bacteria_edges,Bacteria_37BCK,489,74.64583043,Bacteria_37BTR,430.2222222,57.91972414,3,9,-0.128060618,0.009781176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"He et al.,2023",2023,44.55,123.51667,467.0000153,6.258333683,3,2,3,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Maturity stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_38ACK,297.6666667,12.05542755,Bacteria_38ATR,320.6666667,15.27525232,3,3,0.07442787,0.001303137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"He et al.,2023",2023,44.55,123.51667,467.0000153,6.258333683,3,2,3,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Maturity stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_38BCK,323,25.86503431,Bacteria_38BTR,279.6666667,8.386497084,3,3,-0.144053905,0.002437219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"Li et al., 2022 (a)",2022,35.66806,118.7125,820.9999695,12.375,10,4,10,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Unknow,D5-10,R4,D6-10,Non_Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,V3-V4,Bacteria_edges,Bacteria_54ACK,161.6666667,37.2326022,Bacteria_54ATR,131.6666667,32.69046752,6,6,-0.205263126,0.019114041,NA,NA,NA,0.487209302,0.271511628,-0.584688843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0784,0.01576,-1.604348843,261.63,95.57,-1.007072329,55.81,36.12,-0.435106336,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57ACK,1538.4,127.1900153,Bacteria_57ATR,1849.8,243.5430147,5,5,0.18433461,0.004833915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57BCK,1523.4,131.2966108,Bacteria_57BTR,1769.6,61.49227594,5,5,0.149808853,0.001727127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57CCK,1830,124.7236946,Bacteria_57CTR,1748.8,187.8315735,5,5,-0.045386128,0.00323623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57DCK,1624.8,92.77769128,Bacteria_57DTR,1734.4,166.4971471,5,5,0.065276801,0.002495188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57ECK,1639,46.64761516,Bacteria_57ETR,1745.2,251.2910663,5,5,0.062782863,0.004308621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57FCK,1666,162.5838245,Bacteria_57FTR,1813,167.7468331,5,5,0.084557388,0.00361689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57GCK,1544,100.8885524,Bacteria_57GTR,1790.6,142.3386806,5,5,0.148174308,0.002117725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Bacteria_edges,Bacteria_57HCK,1633.6,73.93443041,Bacteria_57HTR,1684.4,139.449991,5,5,0.030623249,0.001780476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"Li et al., 2020",2020,28.216667,116.916667,1766.000061,18.48333359,1,3,4,LongitudeDa0,MAPDy1200,MATDy15,Legume to Non-legume,AM to AM,C3 to C4,Annual to Perennial,Harvest,D1,R3,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,V4,Bacteria_edges,Bacteria_58ACK,5.666666667,4.725815626,Bacteria_58ATR,7,0,3,3,0.211309094,0.23183391,NA,NA,NA,NA,NA,NA,0.2103,0.1658,-0.23775284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,"Li et al., 2022 (b)",2022,33.23333,118.38333,775.9999695,15.07499981,1,2,1,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,V3-V4,Bacteria_edges,Bacteria_59ACK,320,31.09662361,Bacteria_59ATR,391,24.2693222,3,3,0.200386564,0.00443201,8.43,8.4,-0.003565066,0.829069767,0.879069767,0.058559956,NA,NA,NA,0.088,0.109,0.214011068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,No_retention,No_Fertilizer,V4-V5,Bacteria_edges,Bacteria_63ACK,630.4,41.48855264,Bacteria_63ATR,636.2,37.07020367,5,5,0.009158441,0.001545307,6.064285714,6.083333333,0.003136028,2.908141742,2.425648597,-0.181415349,NA,NA,NA,0.159341772,0.131544304,-0.1917077,NA,NA,NA,NA,NA,NA,20.86956522,20.65217391,-0.0104713,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,No_retention,Fertilizer,V4-V5,Bacteria_edges,Bacteria_63BCK,606.8,46.76751009,Bacteria_63BTR,598.6,26.74509301,5,5,-0.013605652,0.00158728,5.873809524,6.138095238,0.044011067,2.591752795,2.864638262,0.10010768,NA,NA,NA,0.151063291,0.165417722,0.090775025,NA,NA,NA,NA,NA,NA,61.84782609,51.08695652,-0.191147739,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,Retention,Fertilizer,V4-V5,Bacteria_edges,Bacteria_63CCK,608.2,44.30801282,Bacteria_63CTR,590,42.38513891,5,5,-0.030381238,0.00209363,5.71031746,5.753174603,0.007477188,3.393271462,3.150706602,-0.074167743,NA,NA,NA,0.182278481,0.178329114,-0.021904835,NA,NA,NA,NA,NA,NA,83.80434783,42.5,-0.678980814,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,No_retention,No_Fertilizer,V4-V5,Bacteria_edges,Bacteria_63DCK,643,27.8298401,Bacteria_63DTR,684,19.58315603,5,5,0.061813193,0.000538593,6.064,6.084,0.003292726,2.90487239,2.421113689,-0.182161825,NA,NA,NA,0.15938,0.1314,-0.193045182,1.471,0.963,-0.423644309,6.813,7.285,0.066984888,21.33426942,21.12528223,-0.00984414,150.7584553,133.2237641,-0.123648771,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,No_retention,Fertilizer,V4-V5,Bacteria_edges,Bacteria_63ECK,635,20.50609665,Bacteria_63ETR,636.2,16.84339633,5,5,0.00188798,0.000348754,5.872,6.136,0.043977773,2.588167053,2.863109049,0.100958191,NA,NA,NA,0.1511,0.16544,0.090666722,3.3,5.295,0.472840511,7.411,8.405,0.125861384,61.98227838,50.98069225,-0.195401534,131.146194,135.6337453,0.033645518,NA,NA,NA,NA,NA,NA
63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,Retention,Fertilizer,V4-V5,Bacteria_edges,Bacteria_63FCK,611.8,50.38551379,Bacteria_63FTR,644.2,28.07489982,5,5,0.051603805,0.001736369,5.708,5.752,0.007678921,3.390951276,3.150812065,-0.073450276,NA,NA,NA,0.18242,0.17842,-0.022171399,3.686,5.859,0.463437081,7.8,5.957,-0.269556735,83.9259336,42.72986046,-0.675036683,166.2155765,146.5202124,-0.126122212,NA,NA,NA,NA,NA,NA
68,"Liu et al., 2017",2017,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3,Bacteria_edges,Bacteria_68ACK,596.6666667,44.46517193,Bacteria_68ATR,635.4166667,33.98250441,12,12,0.062922342,0.00070115,4.61,5.02,0.085202077,NA,NA,NA,1.846,1.865,0.010239917,0.137,0.174,0.239074373,6.62,5.91,-0.113449539,122.14,114.63,-0.063458378,15.67,23.54,0.406953045,122.15,201.17,0.498900524,176.82,215.65,0.198524457,NA,NA,NA
68,"Liu et al., 2017",2017,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,V3,Bacteria_edges,Bacteria_68BCK,486.3333333,50.20744844,Bacteria_68BTR,611.4166667,43.76062642,12,12,0.228884409,0.001315037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"Liu et al., 2022",2022,36.59083,117.38167,708.9999847,12.60000038,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,No_Fertilizer,V4-V5,Bacteria_edges,Bacteria_69ACK,541,38.35361782,Bacteria_69ATR,551,2,3,3,0.01831553,0.001679708,6.67,8.08,0.191772013,1.062645012,1.106148492,0.04012306,NA,NA,NA,NA,NA,NA,49.53,95.55,0.657071124,43.58,62.27,0.356881439,92.19,73.28,-0.229563944,154.12,220.19,0.35675929,NA,NA,NA,NA,NA,NA
70,"Liu et al., 2024 (b)",2024,24.3,102.63333,900,16.13333321,14,2,14,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Harvest,D10,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,No_retention,Fertilizer,V3-V4,Bacteria_edges,Bacteria_70ACK,537.2222222,69.68101926,Bacteria_70ATR,476.4444444,149.1568898,9,9,-0.120060705,0.01275909,6.77,6.4,-0.056203097,0.525,0.631,0.1839076,NA,NA,NA,0.068,0.085,0.223143551,NA,NA,NA,NA,NA,NA,97.8,92.6,-0.054635435,148,156,0.052643733,51.1,67.6,0.279823486,1905,2655,0.331962646
