SampleID	Group	StudyID	Group_Study
Bacteria_63BCK5	CK	Bacteria_63	Bacteria_63BCK
Bacteria_63BTR1	TR	Bacteria_63	Bacteria_63BTR
Bacteria_63BTR2	TR	Bacteria_63	Bacteria_63BTR
Bacteria_63BTR3	TR	Bacteria_63	Bacteria_63BTR
Bacteria_63BTR4	TR	Bacteria_63	Bacteria_63BTR
Bacteria_63BTR5	TR	Bacteria_63	Bacteria_63BTR
Bacteria_63CCK1	CK	Bacteria_63	Bacteria_63CCK
Bacteria_63CCK2	CK	Bacteria_63	Bacteria_63CCK
Bacteria_63CCK3	CK	Bacteria_63	Bacteria_63CCK
Bacteria_63CCK4	CK	Bacteria_63	Bacteria_63CCK
Bacteria_63CCK5	CK	Bacteria_63	Bacteria_63CCK
Bacteria_63CTR1	TR	Bacteria_63	Bacteria_63CTR
Bacteria_63CTR2	TR	Bacteria_63	Bacteria_63CTR
Bacteria_63CTR3	TR	Bacteria_63	Bacteria_63CTR
Bacteria_63CTR4	TR	Bacteria_63	Bacteria_63CTR
Bacteria_63CTR5	TR	Bacteria_63	Bacteria_63CTR
Bacteria_63DCK1	CK	Bacteria_63	Bacteria_63DCK
Bacteria_63DCK2	CK	Bacteria_63	Bacteria_63DCK
Bacteria_63DCK3	CK	Bacteria_63	Bacteria_63DCK
Bacteria_63DCK4	CK	Bacteria_63	Bacteria_63DCK
Bacteria_63DCK5	CK	Bacteria_63	Bacteria_63DCK
Bacteria_63DTR1	TR	Bacteria_63	Bacteria_63DTR
Bacteria_63DTR2	TR	Bacteria_63	Bacteria_63DTR
Bacteria_63DTR3	TR	Bacteria_63	Bacteria_63DTR
Bacteria_63DTR4	TR	Bacteria_63	Bacteria_63DTR
Bacteria_63DTR5	TR	Bacteria_63	Bacteria_63DTR
Bacteria_63ECK1	CK	Bacteria_63	Bacteria_63ECK
Bacteria_63ECK2	CK	Bacteria_63	Bacteria_63ECK
Bacteria_63ECK3	CK	Bacteria_63	Bacteria_63ECK
Bacteria_63ECK4	CK	Bacteria_63	Bacteria_63ECK
Bacteria_63ECK5	CK	Bacteria_63	Bacteria_63ECK
Bacteria_63ETR1	TR	Bacteria_63	Bacteria_63ETR
Bacteria_63ETR2	TR	Bacteria_63	Bacteria_63ETR
Bacteria_63ETR3	TR	Bacteria_63	Bacteria_63ETR
Bacteria_63ETR4	TR	Bacteria_63	Bacteria_63ETR
Bacteria_63ETR5	TR	Bacteria_63	Bacteria_63ETR
Bacteria_63FCK1	CK	Bacteria_63	Bacteria_63FCK
Bacteria_63FCK2	CK	Bacteria_63	Bacteria_63FCK
Bacteria_63FCK3	CK	Bacteria_63	Bacteria_63FCK
Bacteria_63FCK4	CK	Bacteria_63	Bacteria_63FCK
Bacteria_63FCK5	CK	Bacteria_63	Bacteria_63FCK
Bacteria_63FTR1	TR	Bacteria_63	Bacteria_63FTR
Bacteria_63FTR2	TR	Bacteria_63	Bacteria_63FTR
Bacteria_63FTR3	TR	Bacteria_63	Bacteria_63FTR
Bacteria_63FTR4	TR	Bacteria_63	Bacteria_63FTR
Bacteria_63FTR5	TR	Bacteria_63	Bacteria_63FTR
Bacteria_66ABCK1	CK	Bacteria_66	Bacteria_66ABCK
Bacteria_66ABCK2	CK	Bacteria_66	Bacteria_66ABCK
Bacteria_66ABCK3	CK	Bacteria_66	Bacteria_66ABCK
Bacteria_66ATR1	TR	Bacteria_66	Bacteria_66ATR
Bacteria_66ATR2	TR	Bacteria_66	Bacteria_66ATR
Bacteria_66BTR1	TR	Bacteria_66	Bacteria_66BTR
Bacteria_66BTR2	TR	Bacteria_66	Bacteria_66BTR
Bacteria_68ACK1	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK10	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK11	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK12	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK2	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK3	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK4	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK5	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK6	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK7	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK8	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ACK9	CK	Bacteria_68	Bacteria_68ACK
Bacteria_68ATR1	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR10	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR11	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR12	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR2	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR3	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR4	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR5	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR6	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR7	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR8	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68ATR9	TR	Bacteria_68	Bacteria_68ATR
Bacteria_68BCK1	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK10	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK11	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK12	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK2	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK3	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK4	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK5	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK6	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK7	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK8	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BCK9	CK	Bacteria_68	Bacteria_68BCK
Bacteria_68BTR1	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR10	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR11	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR12	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR2	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR3	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR4	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR5	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR6	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR7	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR8	TR	Bacteria_68	Bacteria_68BTR
Bacteria_68BTR9	TR	Bacteria_68	Bacteria_68BTR
Bacteria_69ACK1	CK	Bacteria_69	Bacteria_69ACK
Bacteria_69ACK2	CK	Bacteria_69	Bacteria_69ACK
Bacteria_69ACK3	CK	Bacteria_69	Bacteria_69ACK
Bacteria_69ATR1	TR	Bacteria_69	Bacteria_69ATR
Bacteria_69ATR2	TR	Bacteria_69	Bacteria_69ATR
Bacteria_69ATR3	TR	Bacteria_69	Bacteria_69ATR
Bacteria_70ACK1	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK2	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK3	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK4	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK5	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK6	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK7	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK8	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ACK9	CK	Bacteria_70	Bacteria_70ACK
Bacteria_70ATR1	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR2	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR3	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR4	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR5	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR6	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR7	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR8	TR	Bacteria_70	Bacteria_70ATR
Bacteria_70ATR9	TR	Bacteria_70	Bacteria_70ATR
Bacteria_75ACK1	CK	Bacteria_75	Bacteria_75ACK
Bacteria_75ACK2	CK	Bacteria_75	Bacteria_75ACK
Bacteria_75ACK3	CK	Bacteria_75	Bacteria_75ACK
Bacteria_75ACK4	CK	Bacteria_75	Bacteria_75ACK
Bacteria_75ATR1	TR	Bacteria_75	Bacteria_75ATR
Bacteria_75ATR2	TR	Bacteria_75	Bacteria_75ATR
Bacteria_75ATR3	TR	Bacteria_75	Bacteria_75ATR
Bacteria_75ATR4	TR	Bacteria_75	Bacteria_75ATR
Bacteria_75BCK1	CK	Bacteria_75	Bacteria_75BCK
Bacteria_75BCK2	CK	Bacteria_75	Bacteria_75BCK
Bacteria_75BCK3	CK	Bacteria_75	Bacteria_75BCK
Bacteria_75BCK4	CK	Bacteria_75	Bacteria_75BCK
Bacteria_75BTR1	TR	Bacteria_75	Bacteria_75BTR
Bacteria_75BTR2	TR	Bacteria_75	Bacteria_75BTR
Bacteria_75BTR3	TR	Bacteria_75	Bacteria_75BTR
Bacteria_75BTR4	TR	Bacteria_75	Bacteria_75BTR
Bacteria_79ACK1	CK	Bacteria_79	Bacteria_79ACK
Bacteria_79ACK2	CK	Bacteria_79	Bacteria_79ACK
Bacteria_79ACK3	CK	Bacteria_79	Bacteria_79ACK
Bacteria_79ACK4	CK	Bacteria_79	Bacteria_79ACK
Bacteria_79ACK5	CK	Bacteria_79	Bacteria_79ACK
Bacteria_79ACK6	CK	Bacteria_79	Bacteria_79ACK
Bacteria_79ATR1	TR	Bacteria_79	Bacteria_79ATR
Bacteria_79ATR2	TR	Bacteria_79	Bacteria_79ATR
Bacteria_79ATR3	TR	Bacteria_79	Bacteria_79ATR
Bacteria_79ATR4	TR	Bacteria_79	Bacteria_79ATR
Bacteria_79ATR5	TR	Bacteria_79	Bacteria_79ATR
Bacteria_79ATR6	TR	Bacteria_79	Bacteria_79ATR
Bacteria_85ABCCK1	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK10	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK11	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK12	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK2	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK3	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK4	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK5	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK6	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK7	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK8	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ABCCK9	CK	Bacteria_85	Bacteria_85ABCCK
Bacteria_85ATR1	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR10	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR11	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR12	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR2	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR3	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR4	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR5	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR6	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR7	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR8	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85ATR9	TR	Bacteria_85	Bacteria_85ATR
Bacteria_85BTR1	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR10	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR11	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR12	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR2	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR3	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR4	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR5	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR6	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR7	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR8	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85BTR9	TR	Bacteria_85	Bacteria_85BTR
Bacteria_85CTR1	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR10	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR11	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR12	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR2	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR3	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR4	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR5	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR6	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR7	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR8	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85CTR9	TR	Bacteria_85	Bacteria_85CTR
Bacteria_85DEFCK1	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK10	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK11	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK12	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK2	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK3	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK4	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK5	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK6	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK7	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK8	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DEFCK9	CK	Bacteria_85	Bacteria_85DEFCK
Bacteria_85DTR1	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR10	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR11	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR12	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR2	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR3	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR4	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR5	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR6	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR7	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR8	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85DTR9	TR	Bacteria_85	Bacteria_85DTR
Bacteria_85ETR1	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR10	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR11	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR12	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR2	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR3	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR4	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR5	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR6	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR7	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR8	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85ETR9	TR	Bacteria_85	Bacteria_85ETR
Bacteria_85FTR1	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR10	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR11	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR12	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR2	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR3	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR4	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR5	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR6	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR7	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR8	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85FTR9	TR	Bacteria_85	Bacteria_85FTR
Bacteria_85GHICK1	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK10	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK11	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK12	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK2	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK3	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK4	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK5	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK6	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK7	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK8	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GHICK9	CK	Bacteria_85	Bacteria_85GHICK
Bacteria_85GTR1	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR10	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR11	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR12	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR2	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR3	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR4	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR5	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR6	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR7	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR8	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85GTR9	TR	Bacteria_85	Bacteria_85GTR
Bacteria_85HTR1	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR10	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR11	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR12	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR2	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR3	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR4	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR5	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR6	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR7	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR8	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85HTR9	TR	Bacteria_85	Bacteria_85HTR
Bacteria_85ITR1	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR10	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR11	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR12	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR2	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR3	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR4	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR5	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR6	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR7	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR8	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85ITR9	TR	Bacteria_85	Bacteria_85ITR
Bacteria_85JKLCK1	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK10	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK11	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK12	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK2	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK3	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK4	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK5	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK6	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK7	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK8	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JKLCK9	CK	Bacteria_85	Bacteria_85JKLCK
Bacteria_85JTR1	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR10	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR11	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR12	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR2	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR3	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR4	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR5	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR6	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR7	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR8	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85JTR9	TR	Bacteria_85	Bacteria_85JTR
Bacteria_85KTR1	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR10	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR11	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR12	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR2	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR3	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR4	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR5	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR6	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR7	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR8	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85KTR9	TR	Bacteria_85	Bacteria_85KTR
Bacteria_85LTR1	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR10	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR11	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR12	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR2	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR3	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR4	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR5	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR6	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR7	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR8	TR	Bacteria_85	Bacteria_85LTR
Bacteria_85LTR9	TR	Bacteria_85	Bacteria_85LTR
Bacteria_95ACK1	CK	Bacteria_95	Bacteria_95ACK
Bacteria_95ACK2	CK	Bacteria_95	Bacteria_95ACK
Bacteria_95ACK3	CK	Bacteria_95	Bacteria_95ACK
Bacteria_95ACK4	CK	Bacteria_95	Bacteria_95ACK
Bacteria_95ATR1	TR	Bacteria_95	Bacteria_95ATR
Bacteria_95ATR2	TR	Bacteria_95	Bacteria_95ATR
Bacteria_95ATR3	TR	Bacteria_95	Bacteria_95ATR
Bacteria_95ATR4	TR	Bacteria_95	Bacteria_95ATR
Bacteria_95BCK1	CK	Bacteria_95	Bacteria_95BCK
Bacteria_95BCK2	CK	Bacteria_95	Bacteria_95BCK
Bacteria_95BCK3	CK	Bacteria_95	Bacteria_95BCK
Bacteria_95BCK4	CK	Bacteria_95	Bacteria_95BCK
Bacteria_95BTR1	TR	Bacteria_95	Bacteria_95BTR
Bacteria_95BTR2	TR	Bacteria_95	Bacteria_95BTR
Bacteria_95BTR3	TR	Bacteria_95	Bacteria_95BTR
Bacteria_95BTR4	TR	Bacteria_95	Bacteria_95BTR
Bacteria_95CCK1	CK	Bacteria_95	Bacteria_95CCK
Bacteria_95CCK2	CK	Bacteria_95	Bacteria_95CCK
Bacteria_95CCK3	CK	Bacteria_95	Bacteria_95CCK
Bacteria_95CCK4	CK	Bacteria_95	Bacteria_95CCK
Bacteria_95CTR1	TR	Bacteria_95	Bacteria_95CTR
Bacteria_95CTR2	TR	Bacteria_95	Bacteria_95CTR
Bacteria_95CTR3	TR	Bacteria_95	Bacteria_95CTR
Bacteria_95CTR4	TR	Bacteria_95	Bacteria_95CTR
Bacteria_95DCK1	CK	Bacteria_95	Bacteria_95DCK
Bacteria_95DCK2	CK	Bacteria_95	Bacteria_95DCK
Bacteria_95DCK3	CK	Bacteria_95	Bacteria_95DCK
Bacteria_95DCK4	CK	Bacteria_95	Bacteria_95DCK
Bacteria_95DTR1	TR	Bacteria_95	Bacteria_95DTR
Bacteria_95DTR2	TR	Bacteria_95	Bacteria_95DTR
Bacteria_95DTR3	TR	Bacteria_95	Bacteria_95DTR
Bacteria_95DTR4	TR	Bacteria_95	Bacteria_95DTR
Bacteria_95ECK1	CK	Bacteria_95	Bacteria_95ECK
Bacteria_95ECK2	CK	Bacteria_95	Bacteria_95ECK
Bacteria_95ECK3	CK	Bacteria_95	Bacteria_95ECK
Bacteria_95ECK4	CK	Bacteria_95	Bacteria_95ECK
Bacteria_95ETR1	TR	Bacteria_95	Bacteria_95ETR
Bacteria_95ETR2	TR	Bacteria_95	Bacteria_95ETR
Bacteria_95ETR3	TR	Bacteria_95	Bacteria_95ETR
Bacteria_95ETR4	TR	Bacteria_95	Bacteria_95ETR
Bacteria_95FCK1	CK	Bacteria_95	Bacteria_95FCK
Bacteria_95FCK2	CK	Bacteria_95	Bacteria_95FCK
Bacteria_95FCK3	CK	Bacteria_95	Bacteria_95FCK
Bacteria_95FCK4	CK	Bacteria_95	Bacteria_95FCK
Bacteria_95FTR1	TR	Bacteria_95	Bacteria_95FTR
Bacteria_95FTR2	TR	Bacteria_95	Bacteria_95FTR
Bacteria_95FTR3	TR	Bacteria_95	Bacteria_95FTR
Bacteria_95FTR4	TR	Bacteria_95	Bacteria_95FTR
Bacteria_95GCK1	CK	Bacteria_95	Bacteria_95GCK
Bacteria_95GCK2	CK	Bacteria_95	Bacteria_95GCK
Bacteria_95GCK3	CK	Bacteria_95	Bacteria_95GCK
Bacteria_95GCK4	CK	Bacteria_95	Bacteria_95GCK
Bacteria_95GTR1	TR	Bacteria_95	Bacteria_95GTR
Bacteria_95GTR2	TR	Bacteria_95	Bacteria_95GTR
Bacteria_95GTR3	TR	Bacteria_95	Bacteria_95GTR
Bacteria_95GTR4	TR	Bacteria_95	Bacteria_95GTR
Bacteria_95HCK1	CK	Bacteria_95	Bacteria_95HCK
Bacteria_95HCK2	CK	Bacteria_95	Bacteria_95HCK
Bacteria_95HCK3	CK	Bacteria_95	Bacteria_95HCK
Bacteria_95HCK4	CK	Bacteria_95	Bacteria_95HCK
Bacteria_95HTR1	TR	Bacteria_95	Bacteria_95HTR
